@relation ellipsoid.50d10c.1

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute class{Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10}

@data
-0.009039,-0.025988,-0.083355,-0.07955,0.004719,-0.231728,-0.086551,-0.126901,0.077246,0.038194,0.031665,0.14947,0.232251,0.076769,0.058555,0.290772,-0.170801,0.002999,-0.010342,-0.081781,-0.143389,-0.15062,0.080988,-0.066622,0.009371,0.22078,-0.008649,0.115248,0.058332,0.058104,-0.096287,0.092294,-0.124275,0.031573,-0.136788,-0.030677,0.003347,-0.080281,-0.123842,0.052426,-0.007339,-0.24031,0.076677,0.38336,0.066646,-0.139191,0.195826,0.101751,0.221517,-0.08795,Cluster8
0.020194,-0.055952,0.070024,-0.060869,-0.060512,-0.16863,-0.056548,-0.123553,0.04708,-0.006476,0.090621,-0.005893,0.234446,-0.034074,0.054274,0.438414,-0.234635,-0.078673,0.016763,0.005365,-0.122758,-0.244089,-0.030572,-0.150502,0.047028,0.35559,0.055255,0.009132,0.047845,0.120426,-0.157932,0.069113,-0.144087,-0.034391,-0.012119,-0.072024,-0.008388,-0.056697,-0.238276,0.030956,-0.025089,-0.173236,-0.074826,0.399229,0.069162,-0.023166,0.115563,0.214801,0.175937,-0.212386,Cluster8
-0.017307,0.033293,0.077194,-0.140611,-0.186834,-0.207204,-0.115573,-0.149222,0.117976,0.027719,-0.024714,0.106421,0.184334,0.031065,0.172039,0.298321,-0.121641,-0.03674,-0.020919,0.062963,-0.023401,-0.102332,-0.055488,-0.182073,0.11568,0.287272,0.058661,0.112644,0.106987,0.062622,-0.188741,0.070532,-0.092817,0.118038,-0.080332,-0.018511,0.037669,-0.053682,-0.269844,0.030772,0.039735,-0.126928,-0.017837,0.344213,-0.041967,-0.071133,0.143176,0.183948,0.225057,-0.044096,Cluster8
-0.000286,0.072898,0.140251,-0.081064,-0.11108,-0.327031,-0.07496,-0.14032,0.044309,0.050069,0.004785,0.177498,0.199362,0.102055,0.244223,0.434199,-0.21077,-0.11435,0.023713,-0.040573,-0.169157,-0.225795,-0.091588,-0.027522,0.271691,0.590462,-0.004258,0.252876,0.054066,0.234306,-0.224898,0.053063,0.083812,0.178291,-0.089857,-0.011467,0.059349,-0.141862,-0.21567,0.05057,-0.070988,-0.232586,-0.067778,0.385781,-0.042271,-0.208242,0.123859,0.065016,0.23033,-0.136433,Cluster8
0.064223,-0.113761,0.148523,-0.20196,-0.121934,-0.346029,-0.137286,-0.184285,0.106621,-0.022353,0.064783,0.154998,0.370202,0.048525,0.156655,0.588438,-0.327405,0.009084,0.014419,-0.031607,-0.1003,-0.349883,-0.051197,-0.139879,0.235525,0.586213,0.084166,0.175958,0.003731,0.197685,-0.403088,0.203277,-0.087185,0.112941,-0.12987,-0.06912,0.014641,-0.140478,-0.357236,0.125789,0.037543,-0.337593,-0.16078,0.575239,0.145695,-0.205848,0.362498,0.376235,0.290697,-0.069525,Cluster8
-0.002782,-0.016692,0.086667,-0.133596,-0.165927,-0.051145,-0.19039,-0.120946,0.146721,0.024023,0.043582,0.165194,0.113639,0.195148,0.111163,0.364755,-0.231109,-0.03462,-0.140486,-0.07978,0.003482,-0.271807,-0.002393,0.014079,0.112503,0.368085,0.010929,0.04716,0.035144,0.044835,-0.115441,0.046108,-0.102299,0.091961,-0.121572,-0.050518,-0.088945,-0.143887,-0.164331,0.136255,-0.03186,-0.119404,0.02321,0.235629,0.024057,0.003927,0.186298,0.196755,0.160149,-0.104122,Cluster8
-0.020382,0.060329,0.128805,-0.182214,-0.075948,0.227691,0.086125,-0.073803,0.168111,-0.14289,-0.009036,-0.135995,0.050552,0.090349,0.200917,0.086451,0.036976,0.030256,0.096137,0.093328,0.090024,-0.348542,-0.033293,-0.036516,-0.027318,0.183992,0.122021,0.151763,0.068553,-0.153605,0.149004,0.025046,-0.007376,0.089781,-0.022354,-0.133621,0.255905,-0.038757,0.168299,-0.045576,-0.066687,0.017592,-0.006815,-0.018874,0.213385,-0.039975,0.169306,-0.058327,-0.153564,0.101508,Cluster9
0.010729,0.092421,0.233542,-0.306092,-0.205677,0.366813,0.100296,-0.068681,0.213555,-0.307156,-0.053714,-0.17922,0.120821,0.157091,0.249986,0.153914,0.070922,0.145208,0.224795,0.126989,0.163284,-0.617169,-0.052537,-0.055097,-0.066696,0.312258,0.26241,0.219688,0.188088,-0.269484,0.165743,0.010782,-0.132936,0.140279,0.055289,-0.177885,0.442923,0.002105,0.332884,-0.069071,0.023295,0.009078,-0.022111,0.009428,0.288072,-0.106769,0.293147,-0.147471,-0.345632,0.113677,Cluster9
0.072719,0.151141,0.380358,-0.373945,-0.263278,0.474084,0.188512,-0.202617,0.273883,-0.422732,-0.188789,-0.28451,0.221566,0.250278,0.453409,0.306706,0.108534,0.16993,0.280885,0.219977,0.208722,-0.811716,-0.057404,-0.079758,-0.049634,0.442816,0.371862,0.334995,0.227886,-0.355792,0.28401,-0.005107,-0.205684,0.170629,0.033784,-0.282567,0.585902,-0.085302,0.506556,-0.0103,0.032091,-0.04052,-0.139726,-0.065379,0.457696,-0.153876,0.338089,-0.23013,-0.463666,0.149492,Cluster9
0.009479,0.04824,0.171886,-0.213092,-0.229325,0.35109,0.102932,-0.086911,0.269418,-0.231492,-0.043635,-0.179815,0.088648,0.174266,0.322341,0.252065,0.126725,0.158722,0.158858,0.189398,0.183195,-0.497577,-0.062463,-0.117745,0.029238,0.241596,0.243165,0.191228,0.136549,-0.170473,0.151718,-0.003052,-0.141214,0.144069,0.057102,-0.190716,0.269866,0.050666,0.296747,-0.013628,-0.048706,0.041168,-0.037205,-0.001512,0.352044,-0.0065,0.187061,-0.110565,-0.257021,0.114531,Cluster9
0.06663,0.120455,0.356223,-0.361406,-0.205571,0.495643,0.216632,-0.187881,0.327594,-0.38092,-0.119119,-0.243672,0.167819,0.307406,0.426501,0.316227,0.149454,0.103022,0.256321,0.254744,0.08657,-0.695998,-0.054559,-0.049082,-0.019006,0.359768,0.343712,0.288151,0.235669,-0.340563,0.27768,0.03899,-0.125235,0.133569,0.049474,-0.257558,0.533587,0.00705,0.46991,-0.060261,0.015819,-0.086869,-0.124356,-0.090243,0.474149,-0.213975,0.342425,-0.16582,-0.392389,0.122666,Cluster9
0.043478,0.062648,0.169697,-0.199041,-0.042196,0.285018,0.132577,-0.058572,0.101305,-0.177344,-0.094223,-0.205817,0.061574,0.187544,0.193453,0.138999,0.053294,0.066559,0.127944,0.125907,0.117673,-0.44336,-0.103797,0.007575,-0.057736,0.253687,0.113848,0.182495,-0.037156,-0.165009,0.175899,0.03321,-0.13089,0.091014,0.001197,-0.138349,0.369048,-0.113321,0.181637,-0.03026,-0.023566,-0.011206,-0.106439,-0.033511,0.341934,-0.094194,0.159711,-0.12584,-0.215214,0.142232,Cluster9
-0.000158,0.128287,0.200003,-0.129986,-0.084077,0.237092,0.15937,-0.052053,0.334758,-0.300934,-0.006838,-0.262276,0.112915,0.127672,0.052175,0.185273,0.19362,0.086172,0.175374,0.085247,-0.01303,-0.43608,-0.120425,-0.103133,-0.015651,0.267678,0.335932,0.191795,0.160739,-0.151688,0.184285,0.020345,-0.008557,0.249101,0.078953,-0.062149,0.348449,0.054281,0.343615,0.092665,-0.095673,0.012395,0.054086,0.04721,0.410004,-0.081084,0.315057,0.061781,-0.229193,0.091904,Cluster9
-0.006206,0.03308,0.054539,-0.147387,-0.080126,0.251101,0.075494,-0.094273,0.138161,0.033924,-0.036347,-0.159908,0.032473,0.149781,0.1543,0.00911,-0.023004,0.045854,0.041741,0.121321,0.08842,-0.298503,0.081789,-0.167585,-0.061105,0.137066,0.124383,0.113737,0.050525,-0.144154,0.219028,0.104415,0.006454,0.012891,0.045764,-0.142856,0.228277,-0.103188,0.165833,-0.02854,-0.194022,0.038512,-0.041757,-0.04767,0.27967,0.105088,0.105682,-0.118765,-0.135424,0.031509,Cluster9
-0.035833,-0.001187,0.042552,-0.046429,0.009523,0.055579,0.019426,-0.056639,0.095558,-0.04566,0.048509,-0.026799,-0.018727,0.044758,0.10567,0.015157,0.007466,-0.011976,0.00097,0.075906,0.023733,-0.155996,-0.015734,-0.021477,-0.028628,0.036448,0.007523,0.002068,0.003158,-0.044607,0.108013,0.01048,0.055847,0.082439,-0.04902,-0.085212,0.098727,-0.037964,-0.013543,-0.034566,-0.071889,0.070772,0.054814,0.010761,0.069467,-0.005459,0.092324,0.008547,-0.020753,0.036328,Cluster9
0.107955,0.17698,0.420837,-0.422178,-0.286089,0.543055,0.231912,-0.18812,0.341829,-0.457518,-0.226544,-0.316042,0.229501,0.286718,0.472457,0.32614,0.089624,0.210395,0.339733,0.225161,0.217221,-0.908661,-0.075505,-0.076948,-0.025434,0.481733,0.430361,0.392367,0.229754,-0.420774,0.31629,-0.01906,-0.220698,0.172684,0.05697,-0.301442,0.635679,-0.07522,0.551842,-0.032571,0.032991,-0.071944,-0.146117,-0.085892,0.538882,-0.190351,0.385283,-0.188176,-0.518964,0.169209,Cluster9
-0.03167,0.001052,0.071931,-0.114765,-0.03387,0.182226,0.037754,-0.053838,0.114292,-0.081708,0.019286,-0.070243,0.033634,0.032877,0.147812,0.045329,0.025149,0.033987,0.03482,0.082307,0.04453,-0.214481,-0.013639,-0.045138,-0.04424,0.092979,0.061949,0.090938,0.021136,-0.073383,0.119117,0.032924,0.041487,0.039741,-0.042665,-0.086798,0.152618,-0.054075,0.112838,-0.051245,-0.070218,0.03595,0.000522,-0.029051,0.112226,-0.021246,0.116049,-0.041003,-0.067075,0.078341,Cluster9
0.070121,0.056153,0.256266,-0.265115,-0.194274,0.385517,0.157019,-0.180465,0.149559,-0.265755,-0.106592,-0.201498,0.146785,0.080665,0.29507,0.169546,0.182943,0.040024,0.136791,0.192699,0.177697,-0.491831,-0.135763,-0.006665,-0.031919,0.273483,0.205589,0.211626,0.154083,-0.299286,0.291992,0.014276,-0.133633,0.099236,0.052442,-0.161433,0.364747,-0.04542,0.180527,-0.02616,-0.047934,0.010059,-0.041508,-0.040008,0.354172,-0.080478,0.310792,-0.126262,-0.155897,0.147808,Cluster9
-0.000206,0.046395,0.027355,-0.042944,-0.022654,0.0393,-0.001098,-0.006629,0.094306,-0.042427,0.036013,-0.036446,0.003839,0.003468,0.095724,0.021593,0.028376,0.001409,0.006805,0.0803,0.082999,-0.136526,0.020787,-0.010356,-0.028917,0.054749,-0.075568,0.043428,-0.038486,-0.022043,0.098444,0.031877,0.103419,0.058942,-0.060795,-0.057689,0.061689,-0.044524,0.017981,-0.011249,-0.065457,0.087335,0.053716,-0.045508,0.016664,0.01803,0.080942,-0.03563,0.021834,0.069097,Cluster9
-0.001421,0.027636,0.122358,-0.165464,-0.069065,0.22711,0.077328,-0.084435,0.139972,-0.104836,-0.040508,-0.116779,0.029206,0.10354,0.179952,0.08096,0.026611,0.071032,0.088392,0.113561,0.067144,-0.322037,-0.029067,-0.054314,-0.045018,0.174519,0.110319,0.113022,0.064968,-0.123631,0.121137,0.010313,-0.016452,0.089308,-0.029955,-0.11549,0.222015,-0.033192,0.164309,-0.023227,-0.018396,0.030479,-0.00364,0.004535,0.205059,-0.036829,0.125443,-0.064847,-0.133848,0.108028,Cluster9
0.077616,0.072659,0.231251,-0.257219,-0.093096,0.28043,0.044991,-0.05751,0.252544,-0.178335,-0.127336,-0.208681,0.101051,0.111614,0.265747,0.177506,0.040006,0.127068,0.163869,0.148147,0.162763,-0.530601,-0.057538,-0.058031,-0.087878,0.264961,0.165746,0.254963,0.13505,-0.271129,0.20035,0.024436,-0.042269,0.104795,-0.013057,-0.227208,0.372997,-0.087994,0.235622,0.003222,-0.035478,-0.05648,-0.071412,-0.015286,0.306061,-0.072721,0.246297,-0.062579,-0.209184,-0.01735,Cluster9
0.023229,0.246471,0.415088,-0.471885,-0.234448,0.506581,0.201969,-0.243145,0.196248,-0.340687,-0.110044,-0.285469,0.19446,0.287638,0.558032,0.304998,0.0911,0.176038,0.365698,0.313926,0.206751,-0.921129,-0.109412,-0.144588,-0.024949,0.325623,0.305851,0.46946,0.240075,-0.465379,0.314949,0.006417,-0.140285,0.070043,0.055699,-0.353099,0.561005,-0.087201,0.474841,0.043206,-0.050822,-0.054941,-0.171991,-0.141367,0.510009,-0.178293,0.41208,-0.168537,-0.503542,0.172794,Cluster9
-0.058652,0.021943,0.18921,-0.317028,-0.17102,0.327909,0.161569,-0.179192,0.252354,-0.223921,0.032462,-0.137785,0.191336,0.089963,0.293527,0.174712,0.154719,0.133921,0.179549,0.187877,0.221334,-0.51228,0.016331,-0.024062,-0.007207,0.252584,0.288239,0.167735,0.074791,-0.257685,0.166053,-0.035063,-0.111235,0.208826,-0.040181,-0.232213,0.352471,-0.103362,0.186554,0.021045,0.024823,-0.031549,-0.001291,-0.179833,0.256217,-0.162655,0.228459,-0.126482,-0.329085,0.166721,Cluster9
0.01473,0.066807,0.431386,-0.367901,-0.320838,0.263597,0.076903,-0.069546,0.212015,-0.40724,-0.175322,-0.246355,0.199164,0.232609,0.472626,0.268237,0.145807,0.025049,0.251277,0.073291,0.106905,-0.690263,-0.113425,-0.022089,0.035773,0.348235,0.463267,0.273484,0.10744,-0.23255,0.22061,0.008211,-0.130667,0.320008,-0.054291,-0.299535,0.618731,-0.091363,0.406251,-0.212441,0.010592,-0.032728,-0.102296,-0.055811,0.423395,-0.119399,0.325648,-0.162097,-0.293011,0.039538,Cluster9
0.122584,0.266628,0.446307,-0.412958,-0.133496,0.377226,0.114232,-0.04852,0.221771,-0.288695,-0.131584,-0.291033,0.167263,0.248326,0.425199,0.190681,0.061499,0.252194,0.307687,0.34684,0.105702,-0.78147,-0.177901,0.03544,0.022724,0.56054,0.453923,0.310398,0.141832,-0.406441,0.199935,0.074055,-0.204406,0.249532,0.07636,-0.304552,0.610356,-0.164594,0.382744,0.05077,0.0696,-0.069084,-0.197712,0.020991,0.415177,-0.115198,0.274303,-0.134836,-0.371489,0.089732,Cluster9
0.107137,0.172071,0.365207,-0.389715,-0.224876,0.48374,0.196198,-0.20258,0.316513,-0.325873,-0.170312,-0.251999,0.169182,0.320997,0.481071,0.295503,0.093129,0.167454,0.348632,0.29862,0.216349,-0.882221,-0.05634,-0.125557,-0.053488,0.533821,0.363741,0.446299,0.251109,-0.298652,0.319955,-0.040947,-0.081093,0.175844,0.035303,-0.19559,0.550298,-0.060376,0.43854,0.092455,0.127632,-0.028695,-0.077863,-0.139454,0.457886,-0.167349,0.357405,-0.203652,-0.422599,0.113018,Cluster9
-0.044128,-0.028428,0.0947,-0.15881,-0.023872,0.173755,0.074296,-0.062228,0.15271,-0.106131,-0.019586,-0.06943,0.001885,0.041469,0.104544,0.057873,0.057589,0.02661,0.015416,0.126809,0.07517,-0.231087,-0.072936,-0.051912,-0.108866,0.101637,0.054396,0.090777,0.04731,-0.1559,0.147284,0.019024,-0.036156,-0.012204,-0.025175,-0.124832,0.160141,-0.023959,0.126933,-0.076772,-0.06837,0.040296,-0.006419,-0.022466,0.16139,-0.006237,0.079772,-0.08373,-0.111763,0.04623,Cluster9
0.117736,0.075524,0.264913,-0.321402,-0.244773,0.378244,0.217101,-0.126869,0.37277,-0.340346,-0.137706,-0.340977,0.160303,0.187073,0.432721,0.254026,0.107281,0.161461,0.289609,0.156631,0.142136,-0.749892,-0.077601,-0.031112,-0.017132,0.382407,0.337646,0.260637,0.255156,-0.242721,0.238036,-0.029977,-0.238734,0.210042,0.051305,-0.220661,0.560783,-0.079265,0.438083,-0.035691,0.028368,0.021808,-0.133543,-0.120608,0.500348,-0.122555,0.380149,-0.157409,-0.444404,0.102142,Cluster9
0.124402,0.178666,0.403755,-0.416819,-0.265712,0.587836,0.269498,-0.213139,0.362235,-0.457353,-0.244062,-0.315259,0.276474,0.299646,0.508212,0.328318,0.074611,0.225203,0.366616,0.238515,0.239467,-0.945082,-0.011615,-0.063511,0.008018,0.521086,0.439364,0.409292,0.258761,-0.407804,0.315364,-0.048237,-0.234467,0.184929,0.025447,-0.340367,0.638889,-0.117222,0.536991,-0.036031,-0.000181,-0.025544,-0.170498,-0.082342,0.504285,-0.188202,0.410812,-0.21501,-0.535899,0.160909,Cluster9
0.081134,0.166083,0.389038,-0.390459,-0.250501,0.509833,0.232991,-0.178725,0.330199,-0.421647,-0.201829,-0.287526,0.189492,0.263339,0.436087,0.295867,0.080888,0.173834,0.303982,0.221219,0.206271,-0.834705,-0.062226,-0.065533,-0.017695,0.453834,0.391505,0.361416,0.219064,-0.37807,0.305744,-0.01742,-0.200198,0.156058,0.048083,-0.270089,0.591022,-0.073221,0.502012,-0.03441,0.020401,-0.054502,-0.135593,-0.072218,0.511427,-0.187919,0.361335,-0.178982,-0.477546,0.157888,Cluster9
-0.068256,0.022498,0.056118,-0.093895,0.011608,0.146078,-0.053787,-0.101405,0.092187,-0.082065,0.029594,-0.012176,-0.037516,0.019942,0.086178,0.006003,-0.018394,0.020554,-0.006479,0.119386,0.019446,-0.121538,-0.091173,-0.043969,-0.056255,0.046216,0.024996,0.087303,-0.036546,0.047814,0.137476,-0.01754,0.163995,0.020667,-0.054594,-0.034482,0.097987,-0.124631,0.050375,-0.059785,-0.096664,0.08662,0.101476,-0.057048,0.105098,-0.01094,0.045377,-0.07379,-0.011229,0.071005,Cluster9
0.046484,-0.083067,0.077803,-0.124234,-0.003777,0.133911,0.042793,-0.002253,0.16686,-0.155322,0.054634,-0.079456,-0.060014,0.028381,0.220327,0.113888,0.030112,0.140884,0.05711,0.153382,-0.081592,-0.332851,-0.034553,-0.09157,-0.017174,0.187147,0.160432,0.130536,0.142081,-0.038904,0.164489,0.01201,0.005673,0.126403,-0.020934,-0.101667,0.37583,-0.006421,0.084233,0.032507,-0.025284,-0.024653,0.010858,-0.021284,0.1818,0.002402,0.139621,-0.057102,-0.082244,0.096029,Cluster9
-0.023212,0.048183,0.097209,-0.145033,-0.049349,0.220181,0.070415,-0.020545,0.142112,-0.125815,-0.02431,-0.089077,0.028653,0.094313,0.159724,0.069175,0.061288,0.039446,0.075675,0.115269,0.076214,-0.256057,0.015142,-0.022689,-0.049132,0.19324,0.063948,0.125981,0.038053,-0.153836,0.144284,0.05241,-0.001512,0.109118,-0.013624,-0.132016,0.309838,-0.045829,0.130528,-0.061556,0.001215,-0.002682,-0.033179,-0.04526,0.157272,-0.01364,0.17729,-0.114757,-0.112176,0.019545,Cluster9
0.024008,0.094465,0.22018,-0.256036,-0.118902,0.327209,0.096915,-0.086133,0.225236,-0.224044,-0.107143,-0.206101,0.109732,0.13321,0.340475,0.213992,0.017626,0.097353,0.113983,0.152784,0.089348,-0.509581,-0.019221,-0.04398,-0.045131,0.257322,0.174002,0.228189,0.134965,-0.2313,0.150392,-0.00391,-0.070972,0.130992,-0.020272,-0.2308,0.319225,-0.075519,0.299387,-0.034733,0.019316,-0.037943,-0.067321,-0.017436,0.288768,-0.094463,0.226759,-0.072096,-0.262898,0.1329,Cluster9
0.0343,0.034079,0.283658,-0.350352,-0.140433,0.397849,0.059041,-0.074032,0.315562,-0.177366,-0.160418,-0.361204,0.056744,0.225186,0.263943,0.221161,0.126738,0.112525,0.275635,0.141193,0.092356,-0.582543,0.078759,-0.059423,-0.040597,0.410101,0.271712,0.121391,0.108545,-0.310327,0.295893,-0.004508,-0.115005,0.172128,0.026601,-0.199775,0.52591,-0.166423,0.334912,-0.005937,0.098518,-0.041079,-0.014002,-0.022242,0.428045,-0.108521,0.27107,-0.159554,-0.267906,0.166332,Cluster9
0.01648,0.104338,0.256615,-0.350859,-0.208412,0.42879,0.172748,-0.172406,0.253932,-0.334956,-0.157477,-0.214157,0.186225,0.179167,0.354054,0.225262,0.065201,0.146353,0.21594,0.188823,0.161907,-0.685022,-0.061184,-0.067415,-0.039361,0.374102,0.332745,0.327917,0.173031,-0.304096,0.234453,0.016559,-0.148127,0.101012,0.021772,-0.226375,0.456338,-0.048318,0.388023,-0.048575,-0.003443,0.000068,-0.075232,-0.032123,0.37436,-0.135464,0.279449,-0.164411,-0.391879,0.133249,Cluster9
-0.016177,0.024665,0.078832,-0.118774,-0.027245,0.170233,0.034667,-0.050618,0.138136,-0.09249,-0.007577,-0.087228,0.029129,0.048977,0.151966,0.040723,0.024346,0.032351,0.025031,0.100889,0.042838,-0.240145,-0.017687,-0.061705,-0.045714,0.11114,0.047969,0.086823,0.025581,-0.089356,0.127791,0.023681,0.011887,0.061536,-0.0364,-0.0942,0.161094,-0.041712,0.115106,-0.026051,-0.049611,0.028809,0.012701,-0.018536,0.135897,-0.003661,0.110209,-0.050527,-0.086206,0.081951,Cluster9
-0.042187,0.09394,0.201807,-0.179897,0.064518,0.176193,0.120722,-0.16363,0.177255,-0.156845,-0.029992,-0.126546,0.140297,0.120672,0.221172,0.054979,0.072207,-0.025052,0.071875,0.126334,0.006942,-0.294328,-0.078502,0.034744,-0.006795,0.114535,0.182977,0.035062,-0.130127,-0.142755,0.116076,0.087462,-0.038412,0.05719,-0.086769,-0.18695,0.176229,-0.072397,0.116717,0.001513,-0.012516,-0.053659,-0.008433,-0.097079,0.118966,0.00663,0.190815,-0.030602,-0.131629,0.124336,Cluster9
0.016546,0.053564,0.144118,-0.176993,-0.082945,0.217534,0.083998,-0.069618,0.186578,-0.138929,-0.023968,-0.107767,0.048307,0.074696,0.200136,0.096711,0.052752,0.068768,0.068323,0.100312,0.084473,-0.355221,-0.040651,-0.04619,-0.040047,0.199943,0.122455,0.107227,0.067212,-0.15261,0.148979,0.010952,-0.027021,0.097163,-0.011325,-0.133881,0.230841,-0.03842,0.163485,-0.016283,-0.067504,0.013008,-0.01322,-0.025469,0.225318,-0.045286,0.163691,-0.081113,-0.152565,0.081408,Cluster9
0.091519,0.115081,0.220357,-0.332287,-0.194817,0.348824,0.146533,-0.238768,0.233231,-0.259041,-0.090642,-0.192367,0.135135,0.133138,0.360243,0.151091,0.065065,0.139851,0.267199,0.165897,0.067115,-0.552943,-0.065496,-0.07873,-0.069379,0.328624,0.224833,0.212152,0.12437,-0.253966,0.187098,0.016719,-0.073088,0.121851,-0.001803,-0.268519,0.32924,-0.052265,0.37483,0.004601,0.023945,-0.064127,-0.006899,-0.103398,0.362912,-0.094743,0.20119,-0.089477,-0.173029,0.091028,Cluster9
0.026869,0.040832,0.008477,-0.234884,-0.02877,0.083959,-0.005147,-0.115506,0.12865,-0.040174,-0.025127,-0.077015,-0.006889,-0.009162,0.118821,0.049177,0.095345,0.005043,0.018098,0.1874,0.070543,-0.203421,-0.041881,-0.073328,-0.04301,0.089945,0.07261,0.031101,0.023038,0.057008,0.068675,0.027482,0.081263,0.039824,-0.067199,-0.086837,0.145686,-0.030573,0.037022,-0.107823,-0.05007,0.09731,0.055817,0.013996,0.053545,-0.038786,0.085946,0.014641,-0.081852,0.012386,Cluster9
0.079189,0.166226,0.400957,-0.391918,-0.256826,0.512526,0.236583,-0.170324,0.349619,-0.428244,-0.198983,-0.287037,0.218609,0.266117,0.467071,0.311285,0.083488,0.171802,0.320634,0.231879,0.18588,-0.849376,-0.061158,-0.09407,-0.019572,0.455225,0.394865,0.376509,0.225769,-0.393274,0.289884,-0.009808,-0.186668,0.189904,0.03359,-0.290984,0.59674,-0.055298,0.504501,-0.019429,0.009962,-0.07081,-0.127285,-0.071867,0.505388,-0.184833,0.362438,-0.184205,-0.485866,0.144439,Cluster9
0.059352,0.097387,0.316733,-0.327322,-0.316829,0.35206,0.164357,-0.137675,0.24927,-0.377478,-0.136212,-0.208338,0.193098,0.244955,0.489849,0.327548,0.081416,0.169399,0.296875,0.187142,0.211772,-0.759894,-0.024896,-0.153856,0.029779,0.312297,0.305608,0.317399,0.112967,-0.343795,0.325648,0.057953,-0.266971,0.119096,0.031307,-0.246702,0.561602,-0.068992,0.372541,0.010693,0.048119,-0.064067,-0.105346,-0.108124,0.524254,-0.151136,0.359449,-0.141464,-0.448339,0.043382,Cluster9
0.119589,0.115384,0.184888,-0.232066,-0.136207,0.431155,0.045782,-0.0812,0.192592,-0.091216,-0.057487,-0.061839,0.107232,0.171351,0.110725,0.148123,0.108378,0.058942,0.074628,0.210306,0.034484,-0.380363,-0.040967,-0.042392,-0.157434,0.097526,0.366282,0.269989,0.061906,-0.323749,0.184092,-0.079115,-0.077423,0.254291,0.101841,0.033288,0.246689,-0.043262,0.416411,-0.001617,-0.034002,0.003382,0.115011,0.115761,0.195787,0.078397,0.218338,-0.094063,-0.261368,0.179537,Cluster9
0.123928,0.041529,0.002279,-0.178885,-0.134493,0.272754,-0.000934,-0.055661,0.255316,0.001395,-0.065346,-0.177008,-0.025693,0.028394,0.233227,0.064705,0.042796,-0.072132,0.142016,0.202171,0.068817,-0.297506,-0.05288,-0.139291,-0.099901,0.08016,0.136176,0.109931,0.111373,-0.089287,0.102417,0.024004,-0.007629,0.110429,0.021733,-0.13266,0.206994,-0.05665,0.102066,0.023685,-0.162757,0.083584,0.053412,0.058896,0.137947,-0.184515,0.118533,-0.024613,-0.059115,0.142482,Cluster9
-0.011112,0.057452,0.256468,-0.248418,-0.255786,0.311582,0.094129,-0.107583,0.401639,-0.302006,-0.026576,-0.268035,0.074952,0.194878,0.281101,0.161601,0.040398,0.160487,0.249742,0.108717,0.037814,-0.614207,-0.070395,0.013196,-0.000693,0.257726,0.266841,0.288703,0.039767,-0.352931,0.133728,-0.014686,-0.177701,0.118963,0.115514,-0.193237,0.433482,-0.05996,0.373855,-0.082051,0.096389,-0.000326,-0.001673,0.023158,0.355377,-0.1038,0.258232,-0.071666,-0.355897,0.195792,Cluster9
-0.069859,0.044767,0.225722,-0.208022,-0.260466,0.338512,0.145466,-0.118513,0.219974,-0.195501,-0.2117,-0.276612,0.037997,0.139494,0.122713,0.138815,0.069588,0.135275,0.185867,0.08504,0.156016,-0.61639,-0.029468,-0.061438,-0.045557,0.257863,0.158047,0.306908,0.157046,-0.275174,0.177488,0.062011,-0.103984,0.228333,0.057077,-0.232588,0.280959,-0.043231,0.282984,-0.266353,-0.026832,0.05711,-0.052345,0.027,0.309951,-0.208703,0.166112,-0.109032,-0.139441,-0.003393,Cluster9
-0.014614,0.070676,0.200838,-0.24492,-0.116784,0.249416,0.13146,-0.045269,0.213576,-0.092384,-0.011236,-0.190794,0.053679,0.061786,0.260825,0.14247,0.07296,0.063314,0.13287,0.11651,0.115201,-0.453155,-0.0232,-0.075359,-0.00991,0.230528,0.190271,0.176588,0.072975,-0.241202,0.1885,0.005016,-0.062671,0.088594,-0.037261,-0.143021,0.283995,0.006066,0.195985,-0.019153,0.000336,-0.034239,-0.007491,-0.058713,0.223462,-0.073378,0.171884,-0.104728,-0.18598,0.142077,Cluster9
