@relation ellipsoid.50d4c.1

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute F48 numeric
@attribute F49 numeric
@attribute F50 numeric
@attribute class{Cluster1,Cluster2,Cluster3,Cluster4}

@data
-0.493938,0.445949,-0.063966,-0.341783,-0.437273,0.183239,0.072261,-0.056925,-0.099744,-0.596391,0.000676,-0.364772,0.243382,0.380371,-0.421439,-0.037827,-0.103381,0.149798,0.020097,0.164201,0.390407,-0.020611,0.129336,0.491547,-0.495426,-0.202491,0.030855,0.318849,0.627577,0.168615,0.13411,0.270115,-0.047741,-0.719785,0.238472,0.235113,-0.10434,0.135261,-0.601109,-0.00447,0.516517,0.053864,-0.358642,0.10101,0.21408,-0.289818,-0.275622,-0.014989,-0.000123,0.203447,Cluster3
-0.305751,0.211852,-0.064648,-0.231234,-0.2334,0.103983,-0.010052,-0.011269,-0.075198,-0.403544,0.000813,-0.212019,0.184353,0.198199,-0.234945,-0.038812,-0.075935,0.105255,-0.031607,0.114111,0.22928,-0.017311,0.116664,0.309652,-0.32642,-0.103973,0.02625,0.184542,0.337334,0.060246,0.05612,0.110054,-0.001406,-0.446132,0.139918,0.150573,-0.076309,0.044989,-0.361818,-0.000852,0.299711,0.0171,-0.175968,0.081727,0.106546,-0.138818,-0.141564,0.003257,0.032957,0.117213,Cluster3
-0.278127,0.212439,-0.039274,-0.187188,-0.197325,0.090402,0.008332,-0.010172,-0.089759,-0.327917,0.009941,-0.193785,0.141362,0.167105,-0.181562,-0.015087,-0.054336,0.071186,-0.025789,0.067466,0.238598,0.002806,0.086845,0.266935,-0.279799,-0.107462,0.027623,0.183469,0.276327,0.066426,0.078899,0.116913,-0.026676,-0.355112,0.124434,0.141209,-0.052104,0.037341,-0.303468,0.01749,0.258387,0.018021,-0.177251,0.050371,0.098338,-0.093077,-0.108879,-0.009417,-0.00303,0.103255,Cluster3
-0.50979,0.473821,-0.080602,-0.37799,-0.432884,0.206709,0.07877,-0.08188,-0.122484,-0.709481,0.030075,-0.407959,0.304308,0.384217,-0.452828,-0.03896,-0.126298,0.147181,0.018893,0.203812,0.471103,0.010899,0.125778,0.604606,-0.506834,-0.284646,0.032347,0.386078,0.757058,0.181127,0.121723,0.229807,-0.050217,-0.758488,0.253773,0.277915,-0.115991,0.148497,-0.664159,0.084447,0.573711,0.043372,-0.327161,0.119828,0.211773,-0.358626,-0.315007,-0.015866,0.044834,0.158494,Cluster3
-0.160945,0.110403,-0.033476,-0.100344,-0.092106,0.041069,-0.040831,-0.001515,-0.061733,-0.179405,-0.005657,-0.099395,0.076993,0.070391,-0.093096,-0.009742,-0.015539,0.044912,-0.041,0.035203,0.129465,-0.005215,0.069158,0.141476,-0.198226,-0.057126,0.021849,0.115475,0.099729,0.027545,0.038478,0.032036,-0.007461,-0.202122,0.061743,0.08296,-0.029837,0.050671,-0.15534,0.011612,0.1266,-0.015317,-0.088274,0.025202,0.048094,-0.014116,-0.034775,-0.016641,-0.007713,0.056085,Cluster3
-0.279429,0.282558,-0.043363,-0.191994,-0.277876,0.018571,-0.081241,-0.05732,-0.02259,-0.358891,0.007263,-0.161483,0.240348,0.201139,-0.194527,-0.031872,-0.090329,-0.016276,-0.023896,0.105258,0.259073,-0.106379,0.089168,0.345543,-0.283198,-0.228653,0.001504,0.120575,0.346293,0.107982,0.14339,0.211087,0.000566,-0.339562,0.171119,0.168676,-0.070321,0.081015,-0.32982,0.026905,0.328764,-0.015564,-0.164112,0.122066,0.237648,-0.065567,-0.12978,-0.08074,-0.049481,0.16135,Cluster3
0.06476,0.156596,-0.189763,-0.094665,-0.441564,-0.069192,-0.185913,-0.004107,-0.226974,0.252578,-0.040943,0.125372,0.425224,0.04236,0.093259,-0.065703,0.006428,0.276801,0.170131,-0.102685,0.17461,0.110782,0.018745,-0.511373,-0.255625,-0.518158,0.277836,-0.382452,0.143886,0.054975,0.092119,0.276768,0.050873,-0.223477,-0.569408,0.165021,0.125769,-0.108823,-0.001506,-0.264924,0.107609,-0.138757,-0.193006,-0.539899,-0.005451,-0.39402,0.199621,-0.205261,-0.298707,0.366097,Cluster4
0.032302,-0.024033,-0.032515,0.01739,-0.089469,0.058219,-0.043009,-0.051346,0.003849,0.070375,-0.014219,0.003884,0.046892,0.0002,-0.007205,-0.001412,0.027238,0.038351,0.052567,-0.01984,0.005195,-0.070403,-0.013562,-0.012987,-0.01593,-0.093093,0.065944,-0.029661,0.045355,-0.008063,-0.009362,-0.00682,0.039785,-0.028346,-0.146456,0.00801,0.036819,0.044181,-0.049211,-0.002353,0.01908,-0.056154,-0.003045,-0.10447,-0.029857,-0.018667,0.043482,-0.08186,-0.071359,-0.018826,Cluster4
0.114745,0.026237,-0.132353,-0.060896,-0.310331,-0.133181,-0.104586,0.016221,-0.109845,0.13639,0.062647,0.086938,0.31903,-0.035011,-0.030788,-0.015325,0.04875,0.144257,0.113933,-0.051235,0.088165,-0.051385,0.085402,-0.255573,-0.042671,-0.256567,0.098327,-0.211577,0.019211,-0.076819,0.063382,0.183264,0.023742,-0.16657,-0.444231,0.148628,0.256914,-0.132314,-0.084867,-0.118762,0.029815,-0.063828,-0.00069,-0.371826,0.005122,-0.318529,0.207292,-0.170946,-0.293183,0.203347,Cluster4
0.110643,0.202621,-0.164134,-0.103209,-0.446473,-0.079585,-0.202852,0.055381,-0.196729,0.263157,0.008463,0.147987,0.444203,-0.005137,0.025585,-0.029363,-0.0013,0.256542,0.085945,-0.16717,0.170395,0.066064,0.020461,-0.574063,-0.278277,-0.470027,0.242756,-0.381746,0.15108,0.086728,0.18294,0.310996,0.079142,-0.145354,-0.489314,0.237671,0.146672,-0.049647,0.071341,-0.221009,0.013552,-0.148131,-0.186173,-0.535395,-0.021918,-0.49689,0.144132,-0.220095,-0.234508,0.442609,Cluster4
0.092262,0.132071,-0.193616,-0.154307,-0.462325,-0.130139,-0.186242,-0.025022,-0.250479,0.258831,-0.025206,0.13245,0.478552,0.035426,0.057915,-0.05005,0.017597,0.263241,0.195299,-0.091293,0.197463,0.107467,0.030156,-0.56889,-0.259822,-0.534871,0.284877,-0.399808,0.145737,0.031563,0.127607,0.30823,0.077697,-0.223811,-0.593747,0.206859,0.133862,-0.153389,0.002674,-0.302498,0.110126,-0.163265,-0.174498,-0.561241,-0.062722,-0.420336,0.21396,-0.226474,-0.335572,0.425225,Cluster4
-0.078871,0.034407,-0.131103,-0.036869,-0.285736,-0.006862,-0.147331,-0.020235,-0.135243,0.213489,0.001482,0.090618,0.286625,0.014574,-0.013855,-0.019118,-0.070419,0.229769,0.143931,-0.032702,0.11288,0.015022,0.116843,-0.211907,-0.172585,-0.288638,0.086555,-0.147247,0.069414,0.030373,0.052738,0.215986,0.097941,-0.094992,-0.373017,0.038082,0.128799,0.050229,-0.023553,-0.170006,0.098938,-0.140323,-0.08261,-0.328991,0.050448,-0.128283,0.024255,-0.179069,-0.140681,0.096046,Cluster4
0.041232,0.013997,-0.030924,-0.087386,-0.081879,-0.041367,-0.023099,-0.087563,-0.065585,0.105826,0.034185,0.03005,0.26156,-0.033142,-0.044208,-0.023434,-0.059934,0.093751,0.050844,0.003874,-0.037201,0.070141,-0.003357,-0.201613,-0.057527,-0.228072,0.076736,-0.147285,0.081491,-0.120883,0.100741,0.094255,0.111032,-0.192155,-0.27626,0.031455,0.059084,-0.037969,-0.00587,-0.126148,0.014325,-0.133188,-0.085477,-0.303765,0.005376,-0.145344,0.05816,-0.211117,-0.245315,0.148643,Cluster4
0.079552,0.084021,-0.132659,-0.085038,-0.315261,-0.052355,-0.138751,-0.037294,-0.154527,0.182774,-0.044515,0.070006,0.326555,0.032275,0.036281,-0.016693,0.022001,0.17254,0.122527,-0.050352,0.133043,0.047898,0.00835,-0.34333,-0.168146,-0.343475,0.184714,-0.274095,0.090056,0.008497,0.035286,0.194138,0.088989,-0.178714,-0.439313,0.142317,0.065401,-0.077971,0.010484,-0.199126,0.053707,-0.123478,-0.130171,-0.358203,-0.051987,-0.269546,0.136259,-0.171242,-0.20676,0.247708,Cluster4
0.045886,0.078986,-0.192704,-0.150539,-0.616307,-0.070591,-0.221352,-0.029549,-0.234726,0.306987,-0.052591,0.126175,0.56143,0.022368,0.015216,-0.060264,0.000623,0.360542,0.213039,-0.042825,0.24922,0.256775,0.084671,-0.707045,-0.372482,-0.622438,0.380316,-0.568938,0.228315,0.043749,0.113948,0.311738,0.105538,-0.202183,-0.76044,0.306622,0.053305,-0.200271,0.009048,-0.371122,0.16505,-0.302015,-0.169481,-0.646315,-0.082728,-0.559415,0.249109,-0.199889,-0.436901,0.446281,Cluster4
0.086912,0.132397,-0.188179,-0.148101,-0.452407,-0.111042,-0.180686,-0.022131,-0.249975,0.25091,-0.025283,0.124539,0.471167,0.03988,0.04356,-0.058008,0.009201,0.261823,0.188569,-0.085393,0.190679,0.106292,0.022455,-0.551744,-0.250771,-0.525656,0.263118,-0.394871,0.130473,0.026101,0.113204,0.299881,0.089212,-0.206721,-0.571189,0.199673,0.136164,-0.13766,0.011417,-0.281625,0.110328,-0.157773,-0.184831,-0.547864,-0.067772,-0.40994,0.215748,-0.229333,-0.330596,0.421411,Cluster4
0.132456,0.065226,-0.195998,-0.03114,-0.396272,-0.107747,-0.110362,0.096252,-0.278397,0.214189,-0.000932,0.113855,0.339605,-0.082767,0.087288,-0.069022,0.044584,0.275987,0.205139,-0.12726,0.104646,0.100495,0.041872,-0.533781,-0.22188,-0.43976,0.285863,-0.404424,0.235199,-0.004623,0.141859,0.219673,0.010949,-0.228877,-0.403625,0.128972,0.160072,-0.12773,-0.025792,-0.160524,0.094002,-0.125455,0.003934,-0.437504,-0.108144,-0.329516,0.098359,-0.224399,-0.33322,0.312754,Cluster4
0.08985,0.149603,-0.206933,-0.163973,-0.495439,-0.132633,-0.19488,-0.023839,-0.274318,0.273757,-0.024169,0.142557,0.516071,0.043925,0.049885,-0.06408,0.009412,0.286307,0.206433,-0.092127,0.210524,0.123086,0.024958,-0.609235,-0.276839,-0.577811,0.28752,-0.429324,0.14418,0.026589,0.131448,0.333062,0.097741,-0.221258,-0.615758,0.218987,0.148792,-0.156354,0.015596,-0.305388,0.12313,-0.171182,-0.203904,-0.598713,-0.06977,-0.452771,0.231866,-0.24499,-0.358107,0.468399,Cluster4
0.077043,0.040933,-0.121935,-0.087753,-0.25284,-0.010592,-0.135677,-0.02051,-0.132766,0.156711,-0.034143,0.067702,0.239613,0.010473,0.046183,-0.047278,0.001534,0.153888,0.109742,-0.023358,0.119004,-0.02354,-0.015859,-0.301205,-0.136541,-0.308589,0.173149,-0.187778,0.041396,0.026184,0.063196,0.210733,0.064293,-0.143773,-0.351241,0.099015,0.073785,-0.052017,-0.00241,-0.132245,0.043494,-0.078246,-0.077415,-0.310559,-0.049509,-0.254971,0.165914,-0.160549,-0.197798,0.209578,Cluster4
0.09369,0.14273,-0.198831,-0.153615,-0.471959,-0.12836,-0.195491,-0.0185,-0.267068,0.264153,-0.024318,0.135129,0.489272,0.035996,0.044454,-0.063887,0.001525,0.266603,0.185241,-0.071762,0.198255,0.118031,0.004594,-0.578997,-0.264402,-0.54529,0.280946,-0.4169,0.134417,0.036857,0.123191,0.313955,0.087441,-0.200909,-0.585613,0.200123,0.13554,-0.14334,0.017229,-0.2708,0.127516,-0.162715,-0.203854,-0.570864,-0.066117,-0.431248,0.22058,-0.240075,-0.333201,0.438993,Cluster4
0.036958,0.062467,-0.099619,-0.028026,-0.204398,0.030476,-0.093721,-0.042873,-0.117582,0.167421,0.018052,-0.002649,0.091674,0.153741,-0.001129,-0.1743,-0.027815,0.063541,0.114755,0.033515,0.113802,-0.028693,-0.00304,-0.211395,-0.079891,-0.259106,0.114249,-0.20917,0.252348,0.055873,-0.030301,0.060438,0.084949,-0.028652,-0.335231,0.086455,0.097069,-0.004707,-0.004059,-0.147302,0.091365,-0.051912,0.042565,-0.185347,-0.096059,-0.104303,0.094196,-0.173959,-0.228297,0.027356,Cluster4
0.055861,0.068021,-0.096602,-0.071036,-0.253538,-0.028052,-0.115759,-0.035517,-0.131324,0.15208,-0.010569,0.048164,0.269089,0.027623,0.017557,-0.025176,0.008395,0.168654,0.133764,-0.056476,0.107425,0.021171,0.005257,-0.289065,-0.148992,-0.309972,0.151353,-0.23595,0.071143,0.016735,0.058067,0.137533,0.080702,-0.139306,-0.372838,0.098234,0.086947,-0.048402,0.003821,-0.15659,0.050442,-0.108022,-0.076981,-0.304114,-0.033589,-0.250841,0.13553,-0.157729,-0.179399,0.212839,Cluster4
0.087273,0.158244,-0.101785,-0.162053,-0.408632,-0.097985,-0.154127,0.016981,-0.079615,0.332348,-0.051051,0.117689,0.322372,-0.068998,0.054219,-0.067616,0.079719,0.254586,0.108324,-0.052224,0.136371,0.086533,-0.001819,-0.409129,-0.213592,-0.523707,0.118805,-0.380693,0.14955,-0.031577,0.211377,0.312501,0.05703,-0.202535,-0.451839,0.234989,0.088978,-0.153047,-0.059087,-0.115574,0.072144,-0.098783,-0.058892,-0.425562,-0.078307,-0.399155,0.087157,-0.118894,-0.364069,0.36705,Cluster4
0.075663,0.026303,-0.014589,-0.015134,-0.110411,0.048535,0.013561,-0.017856,-0.070356,-0.009591,0.025772,0.083892,0.134685,0.042252,0.023659,-0.029987,0.003264,0.07875,0.128393,-0.081933,0.082848,-0.029389,0.004516,-0.12853,-0.035115,-0.014049,0.130205,-0.046066,0.087937,-0.08115,-0.122536,0.045812,0.074509,-0.089659,-0.292093,-0.071724,-0.028519,0.000946,0.012136,-0.01966,-0.001171,-0.082525,-0.03776,-0.128791,-0.075943,-0.006412,0.078362,-0.124648,-0.092604,0.062024,Cluster4
0.061876,0.029721,-0.061549,-0.024437,-0.179934,0.017084,-0.101307,-0.028672,-0.080265,0.10233,-0.007464,0.023579,0.168628,-0.002964,0.020096,-0.02941,0.005074,0.099204,0.102439,-0.042421,0.063755,-0.004527,0.002749,-0.170652,-0.089021,-0.174901,0.110942,-0.17295,0.061482,0.007138,0.021088,0.0957,0.060696,-0.124688,-0.272653,0.061877,0.060924,-0.034154,-0.007479,-0.104446,0.033675,-0.077163,-0.038819,-0.207959,-0.035516,-0.139757,0.091197,-0.136615,-0.135544,0.119312,Cluster4
0.082275,0.086225,-0.135862,-0.103696,-0.338101,-0.060882,-0.140101,-0.026228,-0.177553,0.193789,-0.021231,0.087613,0.344463,0.023692,0.034575,-0.04037,0.003799,0.192429,0.148635,-0.066827,0.135573,0.055516,0.014547,-0.390092,-0.180738,-0.391204,0.197243,-0.292919,0.101133,0.014369,0.075881,0.211499,0.080545,-0.172199,-0.453041,0.136251,0.107346,-0.087795,0.002282,-0.209045,0.079209,-0.125955,-0.125997,-0.409097,-0.058664,-0.298406,0.159871,-0.180993,-0.250747,0.291159,Cluster4
0.102142,0.158006,-0.24013,-0.149616,-0.408668,-0.131588,-0.15596,-0.061311,-0.279905,0.242423,0.034809,0.148007,0.441889,0.094664,0.033177,-0.050979,0.00561,0.281252,0.237406,-0.063148,0.201561,0.153473,0.028035,-0.595538,-0.301345,-0.562855,0.312115,-0.358652,0.129136,-0.019074,0.090301,0.314107,0.138954,-0.227316,-0.629947,0.199276,0.182066,-0.107176,-0.018157,-0.314333,0.145641,-0.164621,-0.145672,-0.500124,-0.06575,-0.419925,0.191329,-0.210928,-0.345046,0.410984,Cluster4
0.07437,0.054958,-0.100896,-0.071086,-0.25782,-0.020574,-0.109508,-0.028803,-0.122581,0.144718,-0.020667,0.058048,0.254871,0.015732,0.02393,-0.027158,0.002582,0.140805,0.120973,-0.05269,0.092923,0.021176,0.004511,-0.274308,-0.129382,-0.290501,0.151538,-0.222658,0.078175,0.008671,0.045371,0.147138,0.07334,-0.140506,-0.364193,0.09388,0.082931,-0.050394,-0.00271,-0.160513,0.050952,-0.101309,-0.084719,-0.306456,-0.054725,-0.216083,0.11773,-0.148521,-0.193502,0.197379,Cluster4
0.220026,-0.008639,-0.18801,0.022091,-0.325476,0.00723,-0.173673,-0.053192,-0.225832,0.207446,-0.002543,0.048512,0.417464,-0.005356,0.07143,-0.085015,-0.023064,0.168369,0.24719,-0.031635,0.191728,0.101402,0.087164,-0.525612,-0.125413,-0.457638,0.211332,-0.26607,0.208754,-0.002112,0.06678,0.255007,-0.015939,-0.256208,-0.578941,0.153219,0.186257,-0.200748,0.058535,-0.151704,0.060275,-0.313644,-0.188763,-0.492858,-0.084554,-0.221678,0.186083,-0.200553,-0.172445,0.319384,Cluster4
0.114259,-0.060571,-0.254283,-0.062191,-0.075156,0.046312,0.068726,-0.019887,-0.070946,0.067593,0.023494,0.085707,0.169985,-0.120745,-0.079729,0.03817,-0.000918,0.113806,0.11433,-0.132244,0.160774,-0.05101,-0.063689,-0.191936,-0.130754,-0.121469,0.131153,-0.180765,-0.011442,-0.032103,0.02862,0.051307,0.169881,-0.056575,-0.198885,0.078638,-0.027966,0.025902,0.092625,-0.170666,0.130701,-0.068321,-0.014132,-0.064523,-0.074486,-0.211565,0.055869,-0.184303,-0.156139,0.210564,Cluster4
0.078627,0.115565,-0.174477,-0.136384,-0.425952,-0.116717,-0.212698,-0.037238,-0.229383,0.26136,-0.01575,0.140472,0.503799,0.022594,0.06788,-0.037919,-0.004636,0.279555,0.211295,-0.068212,0.20572,0.151293,0.007787,-0.584001,-0.227125,-0.568985,0.238188,-0.418142,0.127248,0.038695,0.140761,0.28396,0.090947,-0.206116,-0.560966,0.201247,0.173711,-0.131587,0.014462,-0.341085,0.118907,-0.201973,-0.178351,-0.551068,-0.04023,-0.4284,0.227555,-0.194082,-0.39029,0.449509,Cluster4
0.071644,0.207596,-0.240139,-0.12375,-0.621822,-0.218595,-0.195071,-0.008212,-0.345549,0.302158,-0.045255,0.195973,0.629522,0.108234,0.059364,-0.106839,-0.00861,0.389919,0.248601,-0.118477,0.267124,0.191798,0.056572,-0.795068,-0.287783,-0.674022,0.364894,-0.484028,0.150065,0.026572,0.17487,0.438346,0.146454,-0.283919,-0.719495,0.240381,0.166799,-0.223871,0.054765,-0.401279,0.128797,-0.246639,-0.278448,-0.71785,-0.066097,-0.519026,0.29813,-0.275683,-0.417984,0.601199,Cluster4
0.099065,0.261871,-0.10772,-0.081997,-0.374082,-0.141013,-0.104953,-0.118082,-0.213733,0.307549,0.009523,0.187567,0.571552,-0.027656,0.095762,-0.107154,0.037172,0.208875,0.2732,-0.149107,0.267505,0.144618,0.095944,-0.431032,-0.179646,-0.426423,0.124038,-0.330612,0.098628,0.101428,0.097132,0.285078,0.069263,-0.143138,-0.638982,0.129813,0.066051,-0.062159,0.019986,-0.272152,-0.015185,-0.080782,-0.040891,-0.420571,-0.023227,-0.454771,0.096955,-0.233124,-0.219546,0.426263,Cluster4
0.071277,-0.027496,-0.129274,0.010732,-0.071897,0.186387,-0.0788,-0.020423,-0.130668,0.024031,0.016685,-0.009242,0.129906,0.00095,0.162445,0.064423,0.004484,0.105528,0.017204,-0.007738,0.091082,0.128833,-0.035723,-0.118693,-0.191007,-0.109924,0.082907,-0.140601,-0.06667,-0.025178,0.025293,0.075535,0.173484,-0.173679,-0.31312,0.063836,0.097115,-0.077728,-0.033661,-0.135516,0.120654,-0.155166,-0.001592,-0.039372,0.013626,-0.084457,0.039983,-0.117272,-0.085958,0.119127,Cluster4
0.06611,0.105522,-0.172076,-0.164637,-0.405833,-0.095704,-0.144731,-0.045316,-0.227643,0.225249,-0.049011,0.117164,0.450802,0.030602,0.030459,-0.044692,0.033515,0.231669,0.164125,-0.063067,0.175307,0.058926,0.015555,-0.503809,-0.242201,-0.495366,0.257316,-0.360323,0.126261,0.044376,0.086067,0.270556,0.074057,-0.185333,-0.514368,0.156972,0.104462,-0.116705,0.008499,-0.265954,0.084895,-0.136301,-0.183142,-0.503412,-0.087144,-0.375695,0.19545,-0.223719,-0.287288,0.391162,Cluster4
0.059982,0.175148,-0.255315,-0.182516,-0.557769,-0.087763,-0.218918,0.027541,-0.342405,0.353957,-0.044135,0.176068,0.610693,0.06229,-0.063181,-0.090087,0.016087,0.33162,0.278724,-0.114972,0.334111,0.137932,0.090701,-0.759615,-0.284365,-0.678342,0.296654,-0.484912,0.104055,0.03717,0.158865,0.335789,0.134952,-0.253067,-0.721368,0.247624,0.052682,-0.189698,-0.034614,-0.370432,0.203462,-0.220171,-0.185016,-0.789702,-0.093436,-0.558862,0.290893,-0.251599,-0.451076,0.543445,Cluster4
0.086174,0.039278,-0.0877,-0.023925,-0.303064,-0.000976,-0.11195,-0.0325,-0.119663,0.122606,-0.064938,0.042193,0.132283,0.035082,0.017434,0.007314,0.072711,0.028024,0.08858,-0.020272,0.017617,0.02712,-0.018228,-0.192153,-0.08326,-0.237772,0.02482,-0.111433,0.065411,0.020811,0.024841,0.096295,0.052055,-0.129754,-0.331284,0.011565,0.060648,-0.074095,0.027365,-0.119468,0.046674,-0.10992,-0.039631,-0.27521,-0.103075,-0.125087,0.060198,-0.188437,-0.194113,0.147611,Cluster4
0.081871,0.033629,-0.109805,-0.059902,-0.227335,0.006326,-0.12282,-0.035448,-0.143222,0.220252,-0.010204,0.087354,0.207974,0.004265,-0.030891,-0.061889,-0.000908,0.122227,0.079941,-0.022574,0.095365,0.043639,-0.00124,-0.274904,-0.150655,-0.293089,0.119555,-0.188133,0.046902,0.056633,0.025856,0.129625,0.087989,-0.124932,-0.289227,0.072836,0.054269,-0.059058,-0.003736,-0.130472,0.053459,-0.128134,-0.156683,-0.319989,-0.051242,-0.201455,0.141544,-0.112901,-0.112617,0.206974,Cluster4
0.073995,0.249663,-0.226145,-0.150424,-0.559102,-0.15903,-0.209139,-0.027558,-0.251685,0.321832,-0.025983,0.114054,0.537615,0.075671,0.046782,-0.112566,-0.012687,0.314622,0.238458,-0.133075,0.277627,0.127061,-0.01506,-0.65126,-0.297895,-0.641116,0.337411,-0.519349,0.17122,-0.049473,0.131219,0.344886,0.1581,-0.204655,-0.686923,0.175809,0.140786,-0.182895,0.01146,-0.369049,0.136572,-0.202256,-0.163713,-0.695672,-0.056715,-0.500432,0.251041,-0.254546,-0.404134,0.56687,Cluster4
0.04147,0.252574,-0.225467,-0.014924,-0.213642,-0.07104,-0.11946,-0.048686,-0.286366,0.334874,0.050645,0.157294,0.469662,0.092143,0.068174,-0.061525,-0.045187,0.204378,0.346226,-0.027791,0.194975,0.092418,0.134025,-0.315755,-0.183971,-0.36216,0.198521,-0.382922,0.058673,0.038144,0.164438,0.281054,0.045697,-0.109159,-0.497452,0.144881,0.165264,-0.17422,-0.081774,-0.256716,0.12528,-0.232525,-0.104542,-0.352246,-0.067894,-0.218162,0.185484,-0.229768,-0.189581,0.26664,Cluster4
0.037267,0.10727,-0.200082,-0.1401,-0.382772,-0.172124,-0.188994,-0.033243,-0.228818,0.246212,0.020959,0.084053,0.36805,0.040761,0.032714,-0.046799,0.068814,0.297818,0.067133,-0.062138,0.146675,0.031911,-0.00021,-0.495972,-0.086136,-0.455229,0.2651,-0.34041,0.114196,0.003039,0.068784,0.168777,0.061331,-0.192991,-0.51524,0.210594,0.164108,-0.132841,0.055226,-0.267011,0.110532,-0.194738,-0.103208,-0.482199,-0.012729,-0.296167,0.1858,-0.205,-0.229386,0.277571,Cluster4
0.171282,-0.020821,-0.152681,0.094345,-0.201479,-0.067489,-0.116655,-0.014677,-0.07385,0.040246,-0.106378,0.109596,0.214431,-0.068683,0.020078,-0.062645,0.011925,0.108065,0.162297,-0.068937,0.059274,0.074438,-0.090256,-0.221213,-0.198127,-0.14325,0.135328,-0.160051,0.140714,-0.025783,0.092755,0.120876,0.076251,-0.125917,-0.216844,0.044235,0.146988,-0.041414,0.051267,-0.094793,-0.123978,-0.10149,-0.079966,-0.333414,0.035758,-0.105948,0.045691,-0.190712,-0.136123,0.085057,Cluster4
0.068208,0.03416,-0.071821,-0.035722,-0.205225,0.016451,-0.085425,-0.039438,-0.083605,0.110511,-0.013114,0.035125,0.192213,0.006749,0.011498,-0.008774,0.012388,0.101798,0.105569,-0.038241,0.069444,0.002523,0.002375,-0.198869,-0.095054,-0.22788,0.122494,-0.186166,0.065933,0.002578,0.019207,0.106173,0.06107,-0.110413,-0.298931,0.058026,0.068911,-0.028246,0.002365,-0.128317,0.024964,-0.084355,-0.061502,-0.236411,-0.060508,-0.162518,0.083203,-0.125247,-0.159914,0.136208,Cluster4
0.054593,0.068712,-0.09574,-0.058461,-0.233236,0.006459,-0.099399,-0.05661,-0.077604,0.112791,-0.049618,0.044013,0.213581,0.021037,0.019308,-0.0011,0.01805,0.115363,0.122846,-0.010476,0.049129,-0.00869,-0.008448,-0.206343,-0.059469,-0.19552,0.119785,-0.170639,0.049793,-0.014232,-0.019281,0.083012,0.054849,-0.148248,-0.345431,0.094405,0.058673,-0.042911,-0.010518,-0.119331,0.005936,-0.108918,-0.050695,-0.223503,-0.034405,-0.16437,0.055509,-0.116128,-0.101053,0.124826,Cluster4
0.041198,0.002787,-0.052258,-0.05387,-0.144893,-0.001056,-0.070354,-0.027458,-0.089396,0.103543,-0.058971,0.019037,0.185681,0.00242,0.048017,-0.044574,0.018722,0.116172,0.093789,-0.014313,0.021162,-0.008112,0.007103,-0.172089,-0.084052,-0.211435,0.125756,-0.158826,0.063319,0.013043,0.017739,0.068983,0.086477,-0.101442,-0.316823,0.070525,0.034407,0.009276,0.022893,-0.109465,0.030225,-0.083926,-0.062692,-0.223961,-0.05877,-0.171225,0.106244,-0.118198,-0.167776,0.121117,Cluster4
0.109907,0.240376,-0.229988,-0.13876,-0.508869,-0.214624,-0.306012,-0.018539,-0.217813,0.321874,0.008587,0.101919,0.710617,-0.08466,0.069547,-0.063435,0.012529,0.404459,0.152616,-0.042192,0.330294,0.123232,0.013861,-0.59995,-0.272027,-0.626795,0.374694,-0.522282,0.074308,0.053356,0.157734,0.38144,0.153906,-0.259927,-0.598153,0.273531,0.089742,-0.170549,-0.022126,-0.303663,0.194408,-0.15783,-0.203319,-0.732066,-0.109886,-0.530683,0.217197,-0.316418,-0.420079,0.591547,Cluster4
0.01673,0.231912,-0.270619,0.011478,-0.317214,-0.145604,-0.071347,-0.052238,-0.060473,0.043783,0.012429,0.146093,0.178615,0.088481,-0.036792,0.058433,-0.02164,0.273885,0.218574,-0.093299,0.070917,0.12404,0.051237,-0.413303,-0.201925,-0.221153,0.10798,-0.208132,0.109549,-0.034744,0.053613,0.261734,0.001918,-0.160456,-0.413054,0.153816,0.079233,-0.129491,0.045131,-0.198894,-0.072357,-0.112201,-0.20637,-0.424315,-0.256626,-0.297173,0.170654,-0.125463,-0.171168,0.121725,Cluster4
